stocks,levels
GLAXO,"{""1748.0"": 18, ""962.65"": 1, ""1807.5"": 3, ""1391.0"": 31, ""1645.0"": 37, ""1376.0"": 25, ""1767.4"": 13, ""1450.0"": 55, ""1918.75"": 4, ""1231.0"": 8, ""1227.0"": 4, ""1385.05"": 36, ""2524.0"": 8, ""1842.05"": 4, ""3088.0"": 1}"
SANOFI,"{""5295.85"": 9, ""7704.95"": 22, ""8068.55"": 16, ""7652.05"": 20, ""6663.8"": 24, ""8334.2"": 4, ""6333.95"": 21, ""6233.85"": 49, ""7117.45"": 52, ""4895.5"": 7, ""4669.4"": 1, ""4847.05"": 6, ""6812.8"": 46, ""8419.5"": 1, ""6736.5"": 39, ""9447.2"": 1, ""5892.8"": 14, ""7600.0"": 19}"
PFIZER,"{""3461.0"": 1, ""5170.0"": 35, ""5900.0"": 11, ""4330.0"": 52, ""6175.0"": 6, ""4060.0"": 37, ""4660.0"": 16, ""3408.0"": 2, ""4134.3"": 51, ""5000.0"": 40, ""3950.0"": 29, ""6451.15"": 1}"
BLISSGVS,"{""162.5"": 8, ""81.25"": 13, ""221.0"": 1, ""91.65"": 6, ""128.45"": 19, ""98.6"": 17, ""119.0"": 8, ""66.1"": 1, ""91.3"": 7, ""84.0"": 17, ""69.2"": 1, ""104.0"": 30, ""77.35"": 17, ""149.6"": 13, ""100.2"": 32, ""92.15"": 9, ""106.04"": 33}"
UNICHEMLAB,"{""80.0"": 1, ""304.7"": 21, ""218.55"": 1, ""375.0"": 26, ""198.0"": 5, ""322.35"": 13, ""303.5"": 13, ""226.85"": 2, ""466.95"": 2, ""400.0"": 11, ""455.0"": 5, ""615.65"": 1, ""937.95"": 1}"
ASTRAZEN,"{""1885.0"": 1, ""4970.0"": 1, ""4910.0"": 3, ""3005.0"": 29, ""4579.85"": 16, ""3349.0"": 56, ""2445.7"": 3, ""2911.0"": 9, ""3620.0"": 13, ""3098.0"": 58, ""7220.95"": 7, ""4785.0"": 10, ""8139.0"": 2, ""6220.0"": 4}"
JBCHEPHARM,"{""299.95"": 2, ""207.5"": 4, ""574.95"": 3, ""478.0"": 4, ""992.5"": 19, ""769.0"": 8, ""937.5"": 12, ""742.5"": 3, ""671.1"": 2, ""1075.0"": 8, ""875.0"": 20, ""1940.0"": 8, ""2030.0"": 1, ""1655.25"": 11}"
JAGSNPHARM,"{""6.5"": 1, ""19.8"": 1, ""13.2"": 1, ""81.55"": 2, ""49.2"": 1, ""147.6"": 20, ""100.7"": 2, ""167.55"": 15, ""119.55"": 8, ""163.6"": 13, ""114.0"": 11, ""205.95"": 2, ""109.45"": 4, ""110.0"": 4, ""328.05"": 1}"
APOLLOHOSP,"{""1341.35"": 5, ""1813.55"": 3, ""1047.05"": 1, ""5935.4"": 10, ""4150.0"": 10, ""3361.55"": 5, ""4901.95"": 24, ""4123.0"": 8, ""5364.0"": 7, ""4726.0"": 29, ""6874.45"": 14, ""5693.2"": 7, ""6594.15"": 10}"
GUFICBIO,"{""58.25"": 3, ""79.8"": 6, ""37.0"": 1, ""137.45"": 2, ""99.0"": 3, ""215.95"": 29, ""232.0"": 14, ""171.75"": 2, ""270.0"": 6, ""290.0"": 5, ""195.65"": 14, ""243.0"": 13, ""201.85"": 25, ""238.4"": 10, ""177.65"": 3, ""237.35"": 13, ""364.9"": 10, ""277.65"": 11, ""278.0"": 9, ""504.25"": 1}"
SEQUENT,"{""63.0"": 3, ""99.25"": 9, ""51.7"": 1, ""336.5"": 1, ""144.75"": 12, ""203.0"": 8, ""82.0"": 6, ""132.5"": 13, ""61.8"": 2, ""86.4"": 17, ""155.5"": 12, ""92.05"": 17, ""240.7"": 8}"
RAINBOW,"{""886.45"": 3, ""1184.6"": 8, ""992.95"": 2, ""1487.65"": 4, ""1091.0"": 15, ""1649.0"": 9, ""1079.1"": 11, ""1709.6"": 1}"
PPLPHARMA,"{""61.6"": 1, ""87.5"": 2, ""149.0"": 10, ""114.35"": 3, ""307.9"": 1}"
MEDANTA,"{""1513.9"": 1, ""1026.05"": 9, ""935.5"": 6, ""1193.2"": 6}"
AARTIPHARM,"{""425.0"": 5, ""320.3"": 2, ""476.05"": 1, ""566.95"": 6, ""399.55"": 11, ""721.7"": 1, ""557.05"": 3}"
MANKIND,"{""1949.0"": 6, ""1683.05"": 5, ""2490.0"": 5, ""1901.05"": 7, ""3054.8"": 1}"
ALBERTDAVD,"{""567.7"": 33, ""263.0"": 1, ""557.4"": 27, ""377.1"": 3, ""383.25"": 7, ""483.4"": 11, ""374.0"": 1, ""673.8"": 5, ""739.0"": 3, ""495.0"": 14, ""486.85"": 9, ""642.2"": 5, ""505.95"": 7, ""1607.9"": 1, ""1035.6"": 4, ""1753.95"": 1, ""1540.0"": 5}"
IOLCP,"{""162.1"": 4, ""146.3"": 1, ""898.9"": 1, ""616.6"": 8, ""807.0"": 4, ""522.0"": 1, ""725.0"": 12, ""538.1"": 3, ""292.8"": 4, ""537.2"": 2, ""297.5"": 1, ""402.9"": 24, ""428.0"": 19, ""272.8"": 2, ""469.9"": 17, ""362.15"": 25, ""535.9"": 1, ""497.45"": 3, ""350.55"": 19, ""330.85"": 14, ""537.7"": 3, ""340.0"": 20}"
WANBURY,"{""33.4"": 3, ""16.15"": 2, ""44.75"": 4, ""114.0"": 2, ""63.3"": 3, ""112.0"": 1, ""55.05"": 18, ""74.3"": 2, ""33.3"": 6, ""59.0"": 2, ""179.35"": 1, ""123.0"": 1, ""131.2"": 1, ""290.2"": 4, ""202.76"": 3, ""323.53"": 1}"
AARTIDRUGS,"{""203.0"": 1, ""105.25"": 1, ""1026.95"": 1, ""628.0"": 12, ""841.8"": 1, ""484.0"": 28, ""378.0"": 5, ""512.4"": 31, ""313.9"": 1, ""645.75"": 12, ""444.0"": 33, ""568.0"": 5, ""431.05"": 12, ""635.0"": 11}"
ORCHPHARMA,"{""2654.25"": 1, ""365.0"": 12, ""460.0"": 2, ""265.0"": 1, ""426.0"": 6, ""268.15"": 4, ""428.0"": 12, ""332.75"": 4, ""430.9"": 11, ""634.8"": 2, ""432.05"": 11, ""1359.95"": 9, ""913.25"": 2, ""1590.0"": 2}"
YATHARTH,"{""441.85"": 14, ""504.9"": 1, ""382.0"": 19, ""693.0"": 1}"
VIMTALABS,"{""118.55"": 3, ""51.5"": 1, ""194.0"": 1, ""145.0"": 2, ""296.9"": 9, ""346.5"": 9, ""452.6"": 14, ""307.3"": 11, ""291.0"": 8, ""421.0"": 22, ""503.8"": 13, ""291.85"": 12, ""623.15"": 3, ""390.3"": 27, ""609.0"": 3, ""420.0"": 31}"
BIOFILCHEM,"{""22.7"": 1, ""6.45"": 2, ""16.6"": 1, ""356.1"": 1, ""58.3"": 14, ""92.15"": 2, ""57.1"": 9, ""75.3"": 5, ""54.45"": 17, ""107.0"": 1, ""55.5"": 23, ""39.6"": 2, ""65.0"": 44, ""39.3"": 1, ""79.0"": 4, ""53.55"": 25, ""91.87"": 3}"
MARKSANS,"{""9.85"": 1, ""57.1"": 11, ""66.2"": 14, ""49.15"": 26, ""97.6"": 1, ""62.2"": 9, ""53.2"": 8, ""43.55"": 3, ""62.4"": 13, ""38.6"": 3, ""122.5"": 1, ""97.45"": 1, ""179.3"": 1, ""130.25"": 2, ""185.5"": 2, ""130.0"": 1, ""358.7"": 2}"
SYNCOMF,"{""4.6"": 1, ""18.65"": 4, ""11.0"": 5, ""10.95"": 2, ""27.9"": 1, ""23.87"": 3}"
IPCALAB,"{""912.5"": 22, ""1230.0"": 12, ""892.7"": 29, ""1154.5"": 15, ""1383.1"": 9, ""925.2"": 22, ""831.05"": 19, ""1034.3"": 36, ""951.3"": 13, ""669.8"": 5, ""1374.6"": 6, ""1052.0"": 35, ""1708.65"": 3}"
KILITCH,"{""61.0"": 1, ""139.0"": 5, ""78.6"": 3, ""107.0"": 16, ""103.4"": 6, ""79.05"": 1, ""228.9"": 8, ""148.05"": 12, ""275.1"": 1, ""125.0"": 15, ""231.85"": 2, ""470.0"": 1, ""315.0"": 10, ""404.95"": 4, ""300.0"": 6}"
CONCORDBIO,"{""1607.0"": 3, ""1350.05"": 3, ""1725.0"": 1, ""1327.05"": 4, ""2664.0"": 1, ""2401.0"": 1}"
NEULANDLAB,"{""380.25"": 3, ""519.7"": 3, ""245.75"": 1, ""977.4"": 3, ""2844.4"": 3, ""1447.05"": 7, ""967.0"": 3, ""2002.0"": 17, ""1318.1"": 7, ""4340.0"": 2, ""7790.0"": 4, ""5540.1"": 3, ""18100.0"": 1}"
ERIS,"{""560.0"": 3, ""321.0"": 1, ""595.0"": 14, ""400.8"": 3, ""473.5"": 14, ""819.7"": 8, ""863.0"": 14, ""623.05"": 22, ""600.3"": 11, ""749.8"": 24, ""551.3"": 4, ""971.9"": 1, ""962.9"": 2, ""809.15"": 16, ""815.85"": 19, ""1522.05"": 2, ""1593.9"": 1}"
HESTERBIO,"{""864.0"": 1, ""1900.0"": 12, ""1601.0"": 25, ""3134.0"": 1, ""2131.25"": 21, ""2735.95"": 6, ""2203.55"": 15, ""2169.15"": 9, ""2949.6"": 2, ""1989.3"": 9, ""2450.0"": 34, ""1404.55"": 10, ""1874.0"": 7, ""1939.95"": 12, ""1292.85"": 3, ""3379.0"": 1, ""2201.0"": 23, ""2786.1"": 5}"
SUNPHARMA,"{""312.0"": 1, ""564.75"": 3, ""452.25"": 11, ""851.0"": 14, ""733.7"": 1, ""967.05"": 17, ""789.9"": 11, ""1072.15"": 6, ""922.45"": 19, ""1169.7"": 5, ""1068.35"": 3, ""1638.85"": 1, ""1377.2"": 2, ""1960.35"": 2}"
HIKAL,"{""100.3"": 2, ""138.85"": 4, ""56.9"": 1, ""204.55"": 1, ""153.0"": 3, ""143.0"": 11, ""742.0"": 1, ""463.1"": 2, ""595.0"": 3, ""456.0"": 4, ""212.0"": 2, ""383.0"": 14, ""427.8"": 6, ""260.75"": 7, ""329.0"": 19, ""273.0"": 8, ""320.0"": 13, ""250.1"": 5, ""318.35"": 14, ""260.3"": 4, ""464.75"": 4}"
CAPLIPOINT,"{""383.5"": 7, ""176.2"": 1, ""305.1"": 12, ""686.0"": 28, ""437.75"": 4, ""401.0"": 1, ""1034.8"": 7, ""650.0"": 4, ""626.0"": 5, ""856.8"": 7, ""689.45"": 20, ""575.0"": 3, ""1619.05"": 1, ""1240.0"": 8, ""1225.0"": 3, ""2641.0"": 1}"
JLHL,"{""1653.95"": 3, ""1067.65"": 4}"
NGLFINE,"{""1990.65"": 19, ""1175.05"": 1, ""2439.95"": 5, ""1728.1"": 13, ""2249.5"": 9, ""1773.05"": 10, ""2823.9"": 1, ""2777.95"": 1}"
AUROPHARMA,"{""288.85"": 1, ""967.5"": 24, ""738.05"": 16, ""1023.7"": 21, ""797.3"": 14, ""1063.9"": 6, ""660.3"": 14, ""742.0"": 8, ""503.45"": 13, ""604.0"": 10, ""569.45"": 8, ""397.2"": 1, ""1177.1"": 8, ""958.5"": 20, ""1592.0"": 1}"
NATCOPHARM,"{""738.1"": 7, ""402.55"": 1, ""996.0"": 40, ""771.5"": 13, ""1189.0"": 8, ""792.3"": 19, ""944.0"": 18, ""751.9"": 13, ""607.75"": 17, ""778.9"": 22, ""502.0"": 1, ""928.0"": 25, ""724.2"": 4, ""1108.35"": 10, ""1639.0"": 1, ""1282.55"": 4, ""1505.0"": 3}"
SAKAR,"{""69.8"": 7, ""45.7"": 1, ""83.75"": 2, ""128.0"": 3, ""212.0"": 7, ""103.35"": 4, ""295.0"": 6, ""185.55"": 5, ""191.3"": 6, ""398.9"": 7, ""479.0"": 1, ""295.15"": 4, ""374.5"": 11}"
DCAL,"{""46.05"": 1, ""216.8"": 19, ""118.0"": 20, ""102.5"": 10, ""235.3"": 9, ""170.0"": 17, ""259.7"": 5, ""151.0"": 2, ""97.4"": 8, ""90.1"": 11, ""80.0"": 7, ""179.2"": 18, ""138.55"": 20, ""283.0"": 2, ""133.0"": 12, ""213.99"": 24, ""161.21"": 23, ""307.98"": 1}"
LASA,"{""49.4"": 2, ""100.9"": 1, ""57.5"": 5, ""92.9"": 3, ""60.6"": 4, ""54.85"": 4, ""84.15"": 12, ""37.7"": 11, ""25.25"": 15, ""17.1"": 4, ""33.8"": 13, ""41.2"": 6, ""19.0"": 6, ""33.49"": 16}"
VALIANTLAB,"{""214.95"": 1, ""100.2"": 6, ""130.2"": 1}"
BLUEJET,"{""347.6"": 10}"
BALAXI,"{""26.2"": 2, ""216.05"": 1, ""100.0"": 13, ""149.4"": 1, ""140.0"": 5, ""119.95"": 68, ""68.35"": 3, ""105.5"": 30, ""60.7"": 1, ""141.2"": 4, ""134.0"": 11, ""98.0"": 11, ""133.0"": 6, ""80.0"": 15, ""137.25"": 3, ""151.45"": 1, ""93.0"": 15}"
INNOVACAP,"{""443.25"": 1, ""421.35"": 1}"
VENUSREM,"{""20.45"": 1, ""157.95"": 5, ""116.05"": 2, ""639.0"": 1, ""379.5"": 15, ""177.6"": 6, ""145.8"": 6, ""300.0"": 18, ""281.1"": 9, ""427.9"": 3}"
SHALBY,"{""40.1"": 1, ""134.6"": 9, ""96.1"": 12, ""214.4"": 5, ""112.4"": 15, ""94.95"": 8, ""168.0"": 11, ""115.0"": 20, ""339.5"": 1, ""210.35"": 2, ""227.1"": 8, ""325.0"": 2}"
JUBLPHARMA,"{""639.95"": 8, ""234.35"": 1, ""909.0"": 6, ""679.0"": 14, ""1046.95"": 4, ""634.1"": 8, ""925.0"": 12, ""281.8"": 4, ""423.9"": 14, ""268.9"": 3, ""485.1"": 6, ""318.75"": 9, ""1309.9"": 1}"
MEDICO,"{""16.5"": 1, ""100.7"": 1, ""64.55"": 5, ""92.95"": 4, ""34.8"": 1}"
ASTERDM,"{""181.8"": 16, ""78.0"": 1, ""152.4"": 13, ""118.35"": 2, ""180.0"": 9, ""132.55"": 9, ""237.0"": 16, ""158.1"": 19, ""212.0"": 14, ""275.6"": 2, ""201.3"": 4, ""558.0"": 1, ""311.1"": 14}"
THEMISMED,"{""45.9"": 1, ""22.5"": 2, ""27.5"": 5, ""42.3"": 2, ""27.6"": 3, ""119.7"": 4, ""80.0"": 16, ""113.6"": 6, ""68.65"": 1, ""115.0"": 8, ""143.5"": 3, ""109.65"": 4, ""170.0"": 7, ""132.6"": 5, ""142.0"": 6, ""263.85"": 13, ""180.55"": 7, ""317.0"": 1}"
SUVEN,"{""14.0"": 1, ""17.85"": 1, ""54.05"": 3, ""40.5"": 4, ""99.5"": 9, ""106.85"": 10, ""67.25"": 22, ""114.65"": 5, ""66.15"": 12, ""93.95"": 10, ""56.0"": 10, ""78.2"": 30, ""59.5"": 15, ""72.5"": 15, ""45.0"": 11, ""60.75"": 10, ""129.0"": 5, ""82.95"": 42, ""169.3"": 1, ""112.0"": 13, ""167.18"": 1}"
GPTHEALTH,"{""128.7"": 1, ""208.45"": 1, ""151.5"": 6, ""192.0"": 10}"
SHILPAMED,"{""538.0"": 17, ""233.15"": 6, ""695.0"": 6, ""311.6"": 7, ""670.4"": 6, ""658.0"": 3, ""380.0"": 17, ""222.6"": 1, ""228.5"": 3, ""384.5"": 21, ""296.8"": 12, ""397.0"": 12, ""313.15"": 9, ""417.6"": 20, ""959.5"": 1}"
ZIMLAB,"{""68.05"": 1, ""152.7"": 1, ""89.5"": 4, ""131.4"": 1, ""128.9"": 3, ""99.73"": 8, ""128.0"": 5}"
SOLARA,"{""668.2"": 9, ""335.75"": 23, ""1497.35"": 6, ""1087.35"": 8, ""1713.95"": 1, ""1683.6"": 3, ""558.45"": 3, ""294.9"": 2, ""451.55"": 3, ""361.6"": 19, ""456.15"": 8, ""297.55"": 4, ""263.55"": 1, ""558.8"": 3, ""882.8"": 6}"
INDGN,"{""736.3"": 1, ""581.25"": 9}"
MEDICAMEQ,"{""1019.8"": 2, ""557.2"": 11, ""1225.0"": 1, ""598.05"": 7, ""355.45"": 1, ""628.4"": 10, ""375.05"": 1, ""630.0"": 11}"
EMCURE,"{""1580.0"": 1}"
AKUMS,{}
PANACEABIO,"{""63.8"": 1, ""195.5"": 12, ""207.0"": 10, ""265.0"": 4, ""172.55"": 7, ""449.0"": 6, ""165.3"": 6, ""278.15"": 4, ""164.4"": 6, ""107.0"": 3, ""181.0"": 13, ""202.5"": 8, ""120.3"": 15, ""112.35"": 4, ""490.55"": 1}"
SANOFICONR,{}
METROPOLIS,"{""2109.0"": 24, ""998.05"": 1, ""2323.0"": 7, ""1848.0"": 17, ""3579.9"": 1, ""1318.05"": 24, ""1791.2"": 16, ""1171.35"": 1, ""1519.95"": 13, ""2318.3"": 4}"
FDC,"{""175.0"": 5, ""379.0"": 13, ""255.2"": 29, ""404.9"": 8, ""271.8"": 28, ""225.0"": 8, ""318.0"": 12, ""245.25"": 29, ""428.95"": 6, ""487.7"": 12, ""405.0"": 8, ""658.85"": 1}"
LINCOLN,"{""218.8"": 8, ""85.05"": 1, ""283.45"": 16, ""414.7"": 3, ""309.0"": 15, ""385.0"": 14, ""286.0"": 13, ""255.0"": 6, ""275.05"": 2, ""379.05"": 14, ""456.3"": 3, ""755.15"": 4, ""534.8"": 4, ""811.85"": 4, ""607.0"": 8, ""979.5"": 1}"
POLYMED,"{""349.0"": 2, ""200.0"": 5, ""449.25"": 3, ""1165.0"": 2, ""768.0"": 6, ""1078.0"": 1, ""685.6"": 2, ""651.1"": 3, ""1045.0"": 16, ""820.3"": 9, ""1575.0"": 14, ""1361.0"": 6, ""1729.0"": 1, ""3357.8"": 1}"
ARTEMISMED,"{""10.65"": 1, ""22.05"": 5, ""13.5"": 4, ""27.15"": 2, ""18.6"": 5, ""41.9"": 6, ""50.8"": 2, ""36.2"": 6, ""83.7"": 3, ""61.45"": 4, ""193.7"": 1, ""141.3"": 1, ""143.05"": 3, ""350.0"": 1}"
SURAKSHA,{}
SUVENPHAR,"{""420.0"": 5, ""291.6"": 5, ""559.35"": 17, ""457.0"": 16, ""590.0"": 8, ""425.7"": 9, ""631.75"": 9, ""430.1"": 7, ""390.5"": 9, ""520.0"": 44, ""463.3"": 19, ""768.0"": 2, ""585.2"": 8, ""598.0"": 4, ""1360.0"": 1}"
MAXHEALTH,"{""97.15"": 1, ""402.6"": 8, ""458.05"": 10, ""326.15"": 2, ""432.0"": 18, ""482.8"": 3, ""411.9"": 8, ""630.0"": 2, ""508.5"": 5, ""910.0"": 6, ""979.9"": 4, ""1118.0"": 4}"
INDRAMEDCO,"{""52.5"": 10, ""28.0"": 2, ""65.0"": 13, ""45.3"": 4, ""69.75"": 4, ""102.5"": 1, ""66.8"": 9, ""87.5"": 17, ""52.05"": 15, ""94.3"": 3, ""76.1"": 18, ""186.0"": 9, ""229.8"": 3, ""154.5"": 2, ""282.8"": 1}"
GLENMARK,"{""161.65"": 1, ""573.05"": 5, ""518.45"": 21, ""549.0"": 1, ""442.05"": 18, ""690.95"": 3, ""551.8"": 8, ""457.0"": 11, ""348.5"": 13, ""369.05"": 9, ""880.0"": 10, ""722.1"": 2, ""771.0"": 12, ""1830.95"": 1}"
WOCKPHARMA,"{""379.45"": 4, ""135.25"": 1, ""316.2"": 6, ""525.25"": 5, ""370.6"": 4, ""742.0"": 1, ""362.45"": 11, ""201.5"": 3, ""282.55"": 12, ""145.15"": 1, ""269.1"": 15, ""213.25"": 8, ""630.0"": 3, ""490.15"": 10}"
ZYDUSLIFE,"{""202.0"": 1, ""509.2"": 14, ""408.35"": 19, ""673.7"": 5, ""381.8"": 12, ""319.0"": 2, ""668.75"": 3, ""567.75"": 7, ""1324.3"": 1}"
AJANTPHARM,"{""640.65"": 9, ""887.35"": 2, ""1173.3"": 43, ""1623.35"": 2, ""1577.2"": 2, ""1333.35"": 13, ""1569.35"": 2, ""1061.75"": 13, ""1427.5"": 21, ""1111.6"": 10, ""1131.7"": 17, ""1650.05"": 1, ""2353.95"": 4, ""1998.35"": 6, ""3485.0"": 1}"
GRANULES,"{""189.0"": 2, ""114.1"": 1, ""437.95"": 7, ""295.0"": 19, ""303.1"": 39, ""404.8"": 10, ""280.5"": 17, ""362.4"": 15, ""265.2"": 6, ""226.95"": 1, ""381.0"": 18, ""267.75"": 7, ""480.45"": 2, ""389.35"": 7, ""721.0"": 1, ""628.0"": 1}"
DIVISLAB,"{""1626.0"": 3, ""2090.05"": 5, ""3914.95"": 21, ""3153.3"": 13, ""5425.1"": 9, ""3788.95"": 36, ""4640.8"": 12, ""3365.55"": 23, ""3973.9"": 7, ""3446.0"": 31, ""3903.95"": 17, ""3195.15"": 10, ""2730.0"": 2, ""3934.7"": 16, ""3295.3"": 17, ""4074.4"": 16, ""3350.0"": 32, ""6285.45"": 2}"
BIOCON,"{""235.55"": 9, ""487.75"": 1, ""363.25"": 27, ""370.15"": 27, ""314.8"": 18, ""410.7"": 20, ""258.25"": 25, ""191.55"": 1, ""279.9"": 19, ""217.5"": 5, ""244.55"": 23, ""395.8"": 34, ""303.0"": 15}"
STAR,"{""547.65"": 7, ""268.0"": 2, ""999.0"": 1, ""740.0"": 10, ""947.0"": 8, ""263.35"": 1, ""365.0"": 14, ""287.0"": 2, ""392.0"": 11, ""268.15"": 2, ""549.0"": 4, ""687.2"": 16, ""1675.0"": 1}"
INDOCO,"{""144.75"": 4, ""283.9"": 9, ""197.2"": 4, ""296.0"": 6, ""335.8"": 61, ""274.2"": 3, ""530.25"": 1, ""344.05"": 31, ""322.7"": 38, ""409.8"": 18, ""307.65"": 12, ""306.4"": 11, ""363.15"": 22, ""373.0"": 24, ""308.3"": 13, ""415.0"": 11, ""286.6"": 7, ""387.55"": 19, ""297.9"": 16}"
MANGALAM,"{""20.65"": 1, ""101.7"": 24, ""170.75"": 1, ""175.7"": 1, ""96.0"": 9, ""161.6"": 2, ""196.95"": 1, ""156.75"": 3, ""95.5"": 2, ""163.0"": 3, ""173.0"": 2, ""95.25"": 3, ""115.0"": 30, ""93.8"": 3, ""132.45"": 20, ""90.8"": 2, ""127.0"": 17, ""144.99"": 52, ""103.0"": 35}"
NECLIFE,"{""7.1"": 1, ""30.05"": 11, ""16.15"": 3, ""24.9"": 11, ""18.45"": 8, ""47.9"": 3, ""23.1"": 16, ""39.0"": 9, ""20.75"": 15, ""25.75"": 11, ""30.9"": 10, ""14.5"": 9, ""28.95"": 6, ""21.5"": 25, ""45.7"": 3, ""29.5"": 12, ""26.15"": 10, ""56.5"": 1}"
SMSPHARMA,"{""52.1"": 1, ""24.0"": 1, ""101.7"": 8, ""198.8"": 4, ""158.85"": 8, ""68.4"": 3, ""105.6"": 4, ""54.55"": 3, ""140.0"": 8, ""111.85"": 5, ""175.25"": 14, ""398.0"": 1}"
FORTIS,"{""169.0"": 5, ""113.1"": 1, ""142.8"": 9, ""123.2"": 13, ""303.8"": 10, ""231.3"": 8, ""313.45"": 6, ""229.0"": 15, ""219.75"": 5, ""325.0"": 12, ""245.5"": 13, ""352.5"": 3, ""469.7"": 8, ""375.05"": 4, ""406.0"": 5, ""744.5"": 1}"
SPARC,"{""210.9"": 25, ""81.0"": 1, ""200.0"": 18, ""160.2"": 11, ""209.7"": 31, ""141.0"": 4, ""312.0"": 5, ""241.25"": 23, ""349.0"": 5, ""170.45"": 20, ""196.3"": 23, ""265.85"": 14, ""162.1"": 26, ""213.55"": 22, ""423.35"": 1, ""472.8"": 1, ""196.1"": 19, ""258.0"": 13, ""241.0"": 18}"
ALPA,"{""22.9"": 3, ""11.0"": 1, ""26.9"": 4, ""48.8"": 2, ""73.4"": 8, ""46.75"": 1, ""108.8"": 5, ""47.35"": 1, ""71.75"": 11, ""49.0"": 7, ""85.9"": 12, ""50.3"": 11, ""85.35"": 2, ""115.0"": 11, ""69.9"": 21, ""144.5"": 1}"
RPGLIFE,"{""351.45"": 11, ""142.95"": 1, ""429.0"": 6, ""457.8"": 5, ""359.75"": 11, ""509.4"": 17, ""752.45"": 10, ""450.55"": 21, ""1012.75"": 4, ""645.5"": 4, ""1740.0"": 1, ""1381.0"": 13, ""2974.95"": 1, ""1954.6"": 3}"
